2nd_primer_ID,admera_ID,2nd_primer_plate,2nd_primer_well,experiment,index_1_index_2,plate,timepoint,environment,replicate,Barcode_ID,count
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BER,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BFB,78552
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BFD,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BFG,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BFP,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BGK,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BHP,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BHV,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BIE,4047
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BIM,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BIN,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BIQ,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BKC,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BKI,9
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BLB,101
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BLD,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BLF,10
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BLN,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BLR,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BNH,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BNL,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BPH,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BPK,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BPT,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BQB,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BQM,15
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BQN,11
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BSB,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BSC,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,BSD,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CAA,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CCD,722294
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CCH,20
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CCL,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CCV,2058
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CDL,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CDV,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CEC,12
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CFP,10
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CGB,328
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CIK,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CKG,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CLB,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CLC,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CMP,779962
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CMQ,48922
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CPA,14
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CPI,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CQS,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,CRD,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,JLE,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,JLF,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,YAQ,9
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,YBY,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,YCU,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,YDC,12386
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,YDF,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,sky_bc_11,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,sky_bc_2,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,sky_bc_5,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF16/NR16,P1,T71,SC-HU,R4,unkown3,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AAL,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AAM,14
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ADK,23
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ADV,26
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AII,77
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AKB,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AKN,12
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ALB,17
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ALG,13
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ALH,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AMA,9222
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AMI,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AMN,13
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AMS,11
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ANC,13
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ANF,27
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ANK,25
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ANT,8
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,APC,19
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,APL,13
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,APM,13
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ARE,36
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ARS,16
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ASM,26
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,ATM,10
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,AVI,16
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BAC,8
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BAG,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BAK,13
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BAT,9
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BBH,9
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BBI,18
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BBK,31
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BBM,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BCS,30
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BDL,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BDM,120
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BEF,20
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BEP,2746
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BER,49
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BES,12
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BFB,2561
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BFD,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BGK,8
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BHP,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BHT,21
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BHV,36
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BID,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BIE,14
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BIM,26
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BIN,12
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BIS,19
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BKC,45
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BKK,15
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BLB,21
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BLF,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BLN,39
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BNL,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BPF,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BPH,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BPV,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BQB,53
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BQM,11
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BQN,43
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BSB,51
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BSC,42
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BSD,20
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BSK,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BSN,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,BTV,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CAA,20
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CAM,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CCD,80917
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CCH,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CCL,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CCN,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CCR,17
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CCV,1812
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CDD,13
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CDL,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CDN,9
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CEC,92
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CFF,16
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CFP,25
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CGB,350
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CHE,1
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CHM,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CKE,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CLC,28
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CLD,4
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CLP,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CMP,243894
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CMQ,1879988
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CNG,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CNS,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CPA,16
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CPI,47
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CQH,10
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CQM,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CQN,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CQQ,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CRD,40
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,CRG,6
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,JLE,33
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,JLF,64
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,RM-11,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YAQ,51
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YAR,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YAT,3
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YAZ,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YBH,21
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YBS,9
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YCK,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YCO,27
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YCQ,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YCU,16
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YDC,3483
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,YJS202,16
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,sky_bc_1,7
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,sky_bc_3,12
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,sky_bc_4,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,sky_bc_5,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,sky_bc_6,12
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,sky_bc_7,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,sky_bc_9,2
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,unkown2,5
UDP0173,18032-178-01-77,B,E10,LT-EVO,NF17/NR17,P1,T71,SC-HU,R9,unkown3,17
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,AII,10
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,AKN,10
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,ALH,20
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,AMA,602883
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,ANK,24
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,APC,15
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,ARS,25
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,ATM,15
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BAT,7
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BBK,5
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BBV,8
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BEP,1734465
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BER,5
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BFB,35632
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BFD,9
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BIE,304375
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BII,7
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BIM,14
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BKI,12
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BLN,9
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BPH,8
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BQM,12
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BQN,14
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,BSC,22
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CAA,9
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CAD,9
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CCD,157908
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CCH,215
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CCV,135
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CDL,5
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CEC,11
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CGB,125
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CHA,9
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CHI,40
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CIK,8
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CLB,5
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CMP,445
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CMQ,509
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CPI,29
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,CRD,6
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,JLE,11
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,YCU,5
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,YDC,171
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,YJS54-1,39
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R12,sky_bc_11,6
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AAL,4
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AAM,1
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,ADK,16
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AII,3
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AKS,11
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,ALN,1
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AMA,72552
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AMI,3
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AMN,7
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AMR,2
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,AMS,12
UDP0105,18032-178-01-09,B,A2,LT-EVO,NF17/NR17,P2,T79,SC-HU,R12,ANC,3
